id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	individualCount	sex	lifeStage	occurrenceStatus	eventID	eventDate	eventTime	habitat	samplingProtocol	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	scientificNameID	scientificName
IO/SS/POL/00639	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00639	IO/SS/POL/00639	1		Adult	present	29225	2011-11-25	18:30:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	North Andaman	52	52	13.52	92.78			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:130248	Lumbrineris latreilli
IO/SS/POL/00640	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00640	IO/SS/POL/00640	1		Adult	present	29211	2011-11-23	10:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	South Andaman	208	208	11.79	92.33			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:332892	Aglaophamus dibranchis
IO/SS/POL/00641	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00641	IO/SS/POL/00641	1		Adult	present	29236	2011-11-28	10:09:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Sound Island	109	109	12.92	93.02			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:131332	Opisthosyllis brunnea
IO/SS/POL/00642	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00642	IO/SS/POL/00642	1		Adult	present	29227	2011-11-25	22:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	North Andaman	219	219	13.53	92.62			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:195972	Paraehlersia ferrugina
IO/SS/POL/00643	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00643	IO/SS/POL/00643	1		Adult	present	29203	2011-11-21	19:10:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Little Andaman Island	185	185	10.66	92.2			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:331197	Samythella affinis
IO/SS/POL/00644	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00644	IO/SS/POL/00644	1		Adult	present	29203	2011-11-21	19:10:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Little Andaman Island	185	185	10.66	92.2			Aiswarya Gopal, CMLRE	2017-09-14	B?ggemann M. 2005. Revision of the Goniadidae (Annelida: Polychaeta). Abhandlungen des Naturwissenschaftlichen Vereins in Hamburg. (Neue Folgen) 39: 1-354.	urn:lsid:marinespecies.org:taxname:130140	Goniada maculata
IO/SS/POL/00645	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00645	IO/SS/POL/00645	1		Adult	present	29216	2011-11-23	17:20:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Spike Island	48	48	12.25	92.35			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:131573	Terebellides stroemii
IO/SS/POL/00646	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00646	IO/SS/POL/00646	1		Adult	present	29209	2012-11-22	19:57:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Duncan passage	94	94	11.25	92.44			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:195972	Paraehlersia ferrugina
IO/SS/POL/00647	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00647	IO/SS/POL/00647	1		Adult	present	29225	2011-11-25	18:30:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	North Andaman	52	52	13.52	92.78			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:334048	Mysta siphodonta
IO/SS/POL/00648	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00648	IO/SS/POL/00648	1		Adult	present	29222	2011-11-25	06:25:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Interview Island	101	101	12.93	92.47			Aiswarya Gopal, CMLRE	2017-09-14	Fauchald K. 1986. Review of the types and key to the species of Eunice (Eunicidae: Polychaeta) from the Australian Region. Records of the Australian Museum 38: 241-262.	urn:lsid:marinespecies.org:taxname:209824	Eunice indica
IO/SS/POL/00649	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00649	IO/SS/POL/00649	1		Adult	present	29207	2012-11-22	16:30:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Duncan passage	61	61	11.25	92.45			Aiswarya Gopal, CMLRE	2017-09-14	Fauchald K. 1982. Revision of ?Onuphis', 'Nothria' and 'Paradiopatra' (Polychaeta: Onuphidae) Based Upon Type Material. Smithsonian Contributions to Zoology 356: 1-109.	urn:lsid:marinespecies.org:taxname:209841	Onuphis holobranchiata
IO/SS/POL/00650	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00650	IO/SS/POL/00650	1		Adult	present	29244	2011-11-30	06:25:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Port Blair	248	248	11.69	92.82			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:129835	Linopherus paucibranchiata
IO/SS/POL/00651	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00651	IO/SS/POL/00651	1		Adult	present	29211	2011-11-23	10:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	South Andaman	208	208	11.79	92.33			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:129894	Notomastus aberans
IO/SS/POL/00652	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00652	IO/SS/POL/00652	1		Adult	present	29205	2011-11-21	22:05:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Little Andaman Island	63	63	10.67	92.3			Aiswarya Gopal, CMLRE	2017-09-14	B?ggemann M. 2002. Revision of the Glyceridae Grube 1850 (Annelida: Polychaeta). Abhandlungen der Senckenbergischen naturforschenden Gesellschaft. 555: 1-249	urn:lsid:marinespecies.org:taxname:333497	Glycera benguellana
IO/SS/POL/00653	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00653	IO/SS/POL/00653	1		Adult	present	29262	2011-12-05	09:25:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Car Nicobar Island	220	220	9.29	92.67			Aiswarya Gopal, CMLRE	2017-09-14	B?ggemann M. 2005. Revision of the Goniadidae (Annelida: Polychaeta). Abhandlungen des Naturwissenschaftlichen Vereins in Hamburg. (Neue Folgen) 39: 1-354.	urn:lsid:marinespecies.org:taxname:130140	Goniada maculata
IO/SS/POL/00654	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00654	IO/SS/POL/00654	1		Adult	present	26117	2009-01-14	11:06:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Port Cornwallis	225	225	13.35	93.18			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:156209	Levinsenia oculata
IO/SS/POL/00655	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00655	IO/SS/POL/00655	1		Adult	present	29246	2011-11-30	10:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Port Blair	64	64	11.7	92.77			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:130678	Phyllodoce malmgreni
IO/SS/POL/00656	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00656	IO/SS/POL/00656	1		Adult	present	29205	2012-11-22	22:05:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Duncan passage	63	63	10.67	92.3			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:241224	Linopherus microcephala
IO/SS/POL/00657	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00657	IO/SS/POL/00657	1		Adult	present	29284	2011-12-11	07:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Great Nicobar Island	225	225	7.13	93.52			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:157583	Syllis cornuta
IO/SS/POL/00658	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00658	IO/SS/POL/00658	1		Adult	present	26123	2009-01-15	08:55:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Outram Island	69	69	12.26	93.16			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:172857	Ampharete kerguelensis
IO/SS/POL/00659	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00659	IO/SS/POL/00659	1		Adult	present	29205	2012-11-22	22:05:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Duncan passage	63	63	10.67	92.3			Aiswarya Gopal, CMLRE	2017-09-14	B?ggemann M. 2002. Revision of the Glyceridae Grube 1850 (Annelida: Polychaeta). Abhandlungen der Senckenbergischen naturforschenden Gesellschaft. 555: 1-249	urn:lsid:marinespecies.org:taxname:328133	Glycera natalensis
IO/SS/POL/00660	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00660	IO/SS/POL/00660	1		Adult	present	29230	2011-11-26	12:15:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Table Island	110	110	13.42	93.17			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:131573	Terebellides stroemii
IO/SS/POL/00661	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00661	IO/SS/POL/00661	1		Adult	present	29222	2011-11-25	06:25:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Interview Island	101	101	12.93	92.47			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:146504	Aricidea longobranchiata
IO/SS/POL/00662	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00662	IO/SS/POL/00662	1		Adult	present	29260	2011-12-05	05:55:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Car Nicobar Island	48	48	9.28	92.7			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:130678	Phyllodoce malmgreni
IO/SS/POL/00663	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00663	IO/SS/POL/00663	1		Adult	present	29204	2012-11-22	20:15:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Duncan passage	111	111	10.67	92.23			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:334830	Spiophanes duplex
IO/SS/POL/00664	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00664	IO/SS/POL/00664	1		Adult	present	29212	2011-11-23	13:48:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	South Andaman	100	100	11.79	92.37			Aiswarya Gopal, CMLRE	2017-09-14	B?ggemann M. 2005. Revision of the Goniadidae (Annelida: Polychaeta). Abhandlungen des Naturwissenschaftlichen Vereins in Hamburg. (Neue Folgen) 39: 1-354.	urn:lsid:marinespecies.org:taxname:130140	Goniada maculata
IO/SS/POL/00665	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00665	IO/SS/POL/00665	1		Adult	present	29205	2011-11-21	22:05:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Little Andaman Island	63	63	10.67	92.3			Aiswarya Gopal, CMLRE	2017-09-14	Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.	urn:lsid:marinespecies.org:taxname:332892	Aglaophamus dibranchis
IO/SS/POL/00666	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00666	IO/SS/POL/00666	1		Adult	present	26123	2011-11-25	08:55:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Outram Island	100	100	12.26	93.19			Aiswarya Gopal, CMLRE	2017-09-14	B?ggemann M. 2002. Revision of the Glyceridae Grube 1850 (Annelida: Polychaeta). Abhandlungen der Senckenbergischen naturforschenden Gesellschaft. 555: 1-249	urn:lsid:marinespecies.org:taxname:157393	Glycera papillosa
IO/SS/POL/00667	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00667	IO/SS/POL/00667	1		Adult	present	29225	2011-11-25	18:30:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	North Andaman	52	52	13.52	92.78			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:129983	Cossura coasta
IO/SS/POL/00668	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00668	IO/SS/POL/00668	1		Adult	present	29226	2011-11-25	20:40:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	North Andaman	113	113	13.53	92.65			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:130890	Chone filicaudata
IO/SS/POL/00669	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00669	IO/SS/POL/00669	1		Adult	present	26117	2009-01-14	11:06:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Port Cornwallis	225	225	13.35	93.18			Aiswarya Gopal, CMLRE	2017-09-14	Fauvel P. 1953. Annelida Polychaeta. The Fauna of India including Pakistan, Ceylon, Burma and Malaya. The Indian Press, Allahabad 507pages	urn:lsid:marinespecies.org:taxname:712190	Scyphoproctus armatus
IO/SS/POL/00670	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00670	IO/SS/POL/00670	1		Adult	present	29205	2011-11-21	22:05:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Little Andaman Island	63	63	10.67	92.3			Aiswarya Gopal, CMLRE	2017-09-14	B?ggemann M. 2002. Revision of the Glyceridae Grube 1850 (Annelida: Polychaeta). Abhandlungen der Senckenbergischen naturforschenden Gesellschaft. 555: 1-249	urn:lsid:marinespecies.org:taxname:157393	Glycera papillosa
IO/SS/POL/00671	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00671	IO/SS/POL/00671	1		Adult	present	26110A	2009-01-11	07:40:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Spike Island	52	52	12.25	92.35		Holotype	Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00672	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00672	IO/SS/POL/00672	1		Adult	present	29249	2011-10-03	22:30:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Rutland Island	57	57	11.47	92.72		Paratype	Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00673	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00673	IO/SS/POL/00673	1		Adult	present	29229	2011-11-26	11:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Table Island	60	60	13.41	93.15		Paratype	Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00674	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00674	IO/SS/POL/00674	1		Adult	present	26132A	2009-01-23	08:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Car Nicobar Island	52	52	9.3	92.7			Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00675	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00675	IO/SS/POL/00675	1		Adult	present	26132A	2009-01-23	08:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Car Nicobar Island	52	52	9.3	92.7			Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00676	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00676	IO/SS/POL/00676	1		Adult	present	2613A	2009-01-10	15:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Little Andaman Island	55	55	10.68	92.31			Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00677	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00677	IO/SS/POL/00677	1		Adult	present	2617A	2009-01-11	15:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	South Andaman	48	48	11.8	92.4			Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00678	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00678	IO/SS/POL/00678	1		Adult	present	26117A	2009-01-14	09:24:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Outram Island	68	68	13.35	93.15			Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00679	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00679	IO/SS/POL/00679	1		Adult	present	29221	2011-11-25	21:40:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Port Andaman	68	68	12.66	92.56			Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
IO/SS/POL/00680	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/POL/00680	IO/SS/POL/00680	1		Adult	present	29229	2011-11-26	11:00:00	Benthic	Smith McIntyre Grab	Andaman Sea	India	Table Island	60	60	13.41	93.15			Aiswarya Gopal, CMLRE	2020-10-23	Gopal, A., Parameswaran, U. V., Abdul Jaleel, K. U., & Saravanane, N. (2020). Prionospio atrovitta (Annelida: Spionidae), a new species from Andaman and Nicobar archipelago, northern Indian Ocean.?Marine Biology Research,?16(2), 134-140.	urn:lsid:marinespecies.org:taxname:1421293	Prionospio atrovitta
